order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount,total_sales,region
1136,2021-01-03,C1152,Wallet,Accessories,4,73.73,0.07,274.28,Europe
1137,2021-03-14,C804,Lipstick,Beauty,7,88.98,0.29,442.23,North America
1138,2023-06-08,C465,Tennis Racket,Sports,1,169.06,0.2,135.25,Asia Pacific
1139,2021-06-08,C622,Dress,Clothing,9,138.01,0.03,1204.83,Middle East
1140,2024-02-08,C1351,Tennis Racket,Sports,6,153.08,0.12,808.26,Middle East
1141,2023-09-28,C872,Perfume,Beauty,6,12.35,0.23,57.06,Europe
1142,2022-06-30,C542,Wallet,Accessories,1,16.84,0.19,13.64,North America
1143,2023-12-04,C62,Lipstick,Beauty,6,79.54,0.03,462.92,Europe
1144,2022-11-27,C1405,Comics,Books,8,21.95,0.13,152.77,Middle East
1145,2022-10-21,C1206,Sunglasses,Accessories,5,16.95,0.06,79.66,Middle East
1146,2024-04-28,C386,Football,Sports,6,147.04,0.19,714.61,Middle East
1147,2021-12-14,C138,Pasta,Grocery,5,19.8,0.21,78.21,Europe
1148,2022-06-20,C826,Face Cream,Beauty,4,17.39,0.02,68.17,Asia Pacific
1149,2023-11-15,C1476,Lipstick,Beauty,1,118.77,0.14,102.14,North America
1150,2023-06-24,C1364,Dumbbells,Sports,9,97.65,0.26,650.35,North America
1151,2024-06-01,C834,Cap,Accessories,6,5.72,0.08,31.57,Europe
1152,2023-01-21,C1467,Sunglasses,Accessories,8,9.81,0.2,62.78,Asia Pacific
1153,2024-04-16,C1012,Magazine,Books,3,20.13,0.18,49.52,Europe
1154,2022-09-21,C1604,Magazine,Books,4,5.38,0.03,20.87,Middle East
1155,2021-10-30,C374,Wallet,Accessories,5,47.71,0.27,174.14,Middle East
1156,2024-01-17,C1670,Wallet,Accessories,5,22.64,0.27,82.64,Asia Pacific
1157,2021-02-19,C1815,Dumbbells,Sports,9,282.39,0.28,1829.89,Middle East
1158,2021-02-28,C486,Jeans,Clothing,6,124.74,0.17,621.21,Middle East
1159,2024-09-13,C723,Smartwatch,Electronics,3,1421.08,0.09,3879.55,Europe
1160,2022-11-15,C741,Lamp,Home Decor,4,135.46,0.14,465.98,North America
1161,2023-03-23,C904,Textbook,Books,5,7.22,0.21,28.52,Middle East
1162,2024-06-18,C679,Wallet,Accessories,4,14.61,0.3,40.91,Middle East
1163,2021-10-31,C818,Face Cream,Beauty,6,31.27,0.28,135.09,Europe
1164,2022-07-17,C159,Tablet,Electronics,6,1020.31,0.15,5203.58,Middle East
1165,2024-03-24,C310,Belt,Accessories,3,16.5,0.12,43.56,North America
1166,2021-03-23,C1274,Wallet,Accessories,1,35.31,0.23,27.19,Asia Pacific
1167,2021-09-03,C229,Bread,Grocery,5,13.01,0.2,52.04,Europe
1168,2024-10-13,C604,Milk,Grocery,3,16.84,0.16,42.44,Europe
1169,2024-09-03,C1452,Yoga Mat,Sports,9,113.41,0.04,979.86,Europe
1170,2021-11-28,C29,Cricket Bat,Sports,4,15.12,0.23,46.57,Europe
1171,2022-08-14,C978,Rice,Grocery,5,8.18,0.08,37.63,Asia Pacific
1172,2023-07-22,C955,Pasta,Grocery,6,16.32,0.05,93.02,Asia Pacific
1173,2023-12-20,C1265,Eggs,Grocery,8,12.63,0.11,89.93,Europe
1174,2023-02-24,C1006,Cap,Accessories,4,22.53,0.25,67.59,North America
1175,2022-06-03,C1547,Eggs,Grocery,3,10.67,0.16,26.89,Middle East
1176,2024-10-11,C533,Textbook,Books,2,16.73,0.24,25.43,Asia Pacific
1177,2021-03-15,C41,Tablet,Electronics,4,571.04,0.27,1667.44,Asia Pacific
1178,2021-09-26,C714,Football,Sports,9,39.57,0.14,306.27,North America
1179,2021-09-15,C1049,Wallet,Accessories,6,66.3,0.15,338.13,Asia Pacific
1180,2024-11-19,C935,Sunglasses,Accessories,9,23.17,0.21,164.74,Asia Pacific
1181,2021-04-22,C1620,Rug,Home Decor,1,156.3,0.25,117.23,North America
1182,2022-01-28,C1324,Perfume,Beauty,3,46.25,0.21,109.61,North America
1183,2021-03-29,C1881,T-Shirt,Clothing,1,100.43,0.23,77.33,North America
1184,2021-03-10,C883,Notebook,Books,5,34.5,0.13,150.07,Asia Pacific
1185,2021-02-19,C103,Smartwatch,Electronics,1,727.03,0.11,647.06,North America
1186,2022-07-03,C1538,Belt,Accessories,6,39.92,0.2,191.62,North America
1187,2024-08-06,C1972,Headphones,Electronics,8,380.69,0.15,2588.69,North America
1188,2022-09-05,C821,Perfume,Beauty,9,103.86,0.1,841.27,North America
1189,2022-12-06,C1847,Bread,Grocery,2,11.97,0.29,17.0,Middle East
1190,2024-07-13,C416,Headphones,Electronics,6,1407.17,0.15,7176.57,North America
1191,2024-10-27,C1277,Textbook,Books,6,15.88,0.08,87.66,Middle East
1192,2021-12-18,C48,Textbook,Books,2,9.2,0.06,17.3,Middle East
1193,2022-09-09,C1232,Notebook,Books,8,25.21,0.19,163.36,North America
1194,2023-12-05,C835,T-Shirt,Clothing,4,31.86,0.04,122.34,Middle East
1195,2024-02-01,C302,Cap,Accessories,4,78.25,0.17,259.79,Middle East
1196,2024-10-06,C867,Eggs,Grocery,9,4.03,0.05,34.46,Middle East
1197,2023-11-15,C341,Comics,Books,7,5.31,0.07,34.57,Middle East
1198,2023-01-11,C333,Cap,Accessories,6,34.46,0.18,169.54,Europe
1199,2024-10-31,C706,Jeans,Clothing,5,99.04,0.11,440.73,Middle East
1200,2023-05-21,C533,Headphones,Electronics,5,1021.44,0.12,4494.34,North America
1201,2023-02-20,C1606,Dress,Clothing,7,89.36,0.27,456.63,North America
1202,2024-07-13,C390,Jeans,Clothing,6,78.73,0.02,462.93,Middle East
1203,2023-05-09,C1053,Dress,Clothing,4,94.37,0.23,290.66,Middle East
1204,2024-07-28,C1621,Vase,Home Decor,9,106.85,0.06,903.95,Asia Pacific
1205,2024-01-10,C1036,Foundation,Beauty,6,103.97,0.07,580.15,Middle East
1206,2023-04-28,C539,Eggs,Grocery,4,6.87,0.22,21.43,North America
1207,2024-09-03,C1596,Pasta,Grocery,2,18.87,0.2,30.19,Asia Pacific
1208,2021-12-08,C1302,Vase,Home Decor,1,152.2,0.29,108.06,Asia Pacific
1209,2023-02-17,C1535,Lamp,Home Decor,2,197.27,0.2,315.63,Asia Pacific
1210,2024-12-30,C1907,Notebook,Books,9,30.22,0.11,242.06,Asia Pacific
1211,2024-06-12,C1183,Serum,Beauty,2,17.82,0.22,27.8,Asia Pacific
1212,2023-06-02,C1183,Perfume,Beauty,6,69.43,0.04,399.92,Middle East
1213,2023-09-29,C519,Football,Sports,9,56.76,0.15,434.21,Middle East
1214,2024-04-04,C237,Wallet,Accessories,4,59.38,0.19,192.39,Europe
1215,2021-11-27,C54,Laptop,Electronics,3,452.82,0.08,1249.78,Europe
1216,2022-10-28,C994,Jeans,Clothing,5,126.85,0.12,558.14,Middle East
1217,2021-04-29,C837,Dress,Clothing,8,60.63,0.16,407.43,Asia Pacific
1218,2022-08-20,C257,Lamp,Home Decor,3,197.47,0.11,527.24,North America
1219,2022-01-20,C1615,Bread,Grocery,2,7.44,0.29,10.56,Europe
1220,2024-05-15,C439,Headphones,Electronics,7,1000.54,0.1,6303.4,Asia Pacific
1221,2023-09-18,C1017,Rice,Grocery,2,10.39,0.17,17.25,Middle East
1222,2024-06-14,C1233,Rice,Grocery,5,9.57,0.06,44.98,Asia Pacific
1223,2024-06-26,C1542,Jeans,Clothing,5,133.19,0.09,606.01,Middle East
1224,2022-09-13,C933,Lipstick,Beauty,5,74.04,0.05,351.69,North America
1225,2022-12-08,C1107,T-Shirt,Clothing,8,116.48,0.27,680.24,Europe
1226,2022-04-21,C1911,Textbook,Books,7,33.63,0.24,178.91,Middle East
1227,2022-01-01,C569,Perfume,Beauty,2,47.68,0.18,78.2,North America
1228,2024-11-09,C11,Belt,Accessories,9,55.66,0.19,405.76,Middle East
1229,2022-11-06,C405,Rice,Grocery,7,13.85,0.11,86.29,Europe
1230,2021-09-16,C1183,Magazine,Books,5,12.78,0.18,52.4,North America
1231,2024-10-18,C974,Dumbbells,Sports,6,219.73,0.25,988.78,North America
1232,2022-11-10,C456,Rice,Grocery,7,16.05,0.27,82.02,Asia Pacific
1233,2022-12-01,C1693,Face Cream,Beauty,1,27.97,0.08,25.73,Middle East
1234,2024-02-24,C313,Headphones,Electronics,8,1224.62,0.07,9111.17,Europe
1235,2023-04-20,C21,Cricket Bat,Sports,3,163.65,0.02,481.13,North America
1236,2021-12-06,C137,Dress,Clothing,6,95.05,0.2,456.24,Asia Pacific
1237,2024-09-17,C1571,Wallet,Accessories,9,17.56,0.09,143.82,Asia Pacific
1238,2023-09-09,C1719,Jeans,Clothing,9,149.65,0.22,1050.54,North America
1239,2022-06-24,C1792,Hoodie,Clothing,5,76.21,0.18,312.46,Europe
1240,2021-07-20,C1487,Cushion,Home Decor,7,58.74,0.18,337.17,Asia Pacific
1241,2021-03-14,C497,Cap,Accessories,8,5.23,0.26,30.96,Middle East
1242,2024-02-10,C625,Dumbbells,Sports,8,128.31,0.13,893.04,Europe
1243,2022-05-05,C1107,Handbag,Accessories,8,35.99,0.26,213.06,Asia Pacific
1244,2023-11-02,C1104,Wall Art,Home Decor,9,142.85,0.07,1195.65,Middle East
1245,2022-02-16,C1738,Laptop,Electronics,6,1437.51,0.13,7503.8,Middle East
1246,2022-01-01,C1558,Textbook,Books,7,26.74,0.25,140.38,Asia Pacific
1247,2024-06-28,C1560,Smartphone,Electronics,7,1054.41,0.29,5240.42,North America
1248,2023-01-15,C1982,Magazine,Books,9,15.88,0.24,108.62,Europe
1249,2024-07-18,C272,Vase,Home Decor,1,127.46,0.19,103.24,Middle East
1250,2024-01-16,C481,Pasta,Grocery,7,5.36,0.07,34.89,North America
1251,2023-10-16,C155,Magazine,Books,6,9.77,0.27,42.79,Europe
1252,2023-07-03,C1497,Tennis Racket,Sports,2,145.99,0.29,207.31,Europe
1253,2024-10-09,C1512,Milk,Grocery,9,7.26,0.27,47.7,Asia Pacific
1254,2024-12-27,C588,Rug,Home Decor,6,43.41,0.03,252.65,Europe
1255,2021-09-27,C293,Tennis Racket,Sports,1,219.82,0.05,208.83,Asia Pacific
1256,2021-03-03,C751,Cap,Accessories,3,38.08,0.05,108.53,Asia Pacific
1257,2022-07-20,C191,Lamp,Home Decor,4,176.8,0.06,664.77,North America
1258,2021-07-31,C1612,Notebook,Books,1,7.88,0.13,6.86,Asia Pacific
1259,2021-01-04,C1872,Rug,Home Decor,4,112.75,0.03,437.47,Middle East
1260,2022-12-17,C396,Milk,Grocery,6,8.85,0.26,39.29,Asia Pacific
1261,2022-05-06,C500,Milk,Grocery,1,9.53,0.24,7.24,Middle East
1262,2023-05-26,C247,Comics,Books,2,21.64,0.19,35.06,North America
1263,2023-07-15,C234,Laptop,Electronics,6,371.0,0.01,2203.74,Europe
1264,2024-11-30,C703,Football,Sports,8,292.01,0.06,2195.92,Europe
1265,2022-06-15,C341,Wallet,Accessories,1,70.37,0.05,66.85,Middle East
1266,2024-10-24,C945,Eggs,Grocery,2,12.1,0.18,19.84,Middle East
1267,2021-12-02,C560,Lamp,Home Decor,9,90.88,0.29,580.72,Asia Pacific
1268,2021-09-11,C616,Sunglasses,Accessories,3,17.47,0.17,43.5,Europe
1269,2021-04-27,C1270,Smartwatch,Electronics,6,925.87,0.11,4944.15,Asia Pacific
1270,2024-06-09,C648,Cushion,Home Decor,5,180.25,0.11,802.11,Europe
1271,2023-12-28,C468,Headphones,Electronics,7,838.3,0.23,4518.44,Asia Pacific
1272,2022-02-16,C1725,Dress,Clothing,5,86.48,0.0,432.4,Asia Pacific
1273,2023-10-15,C642,Jacket,Clothing,2,24.28,0.03,47.1,Middle East
1274,2022-08-03,C1227,Serum,Beauty,9,44.15,0.04,381.46,Europe
1275,2023-10-03,C1157,Pasta,Grocery,2,9.52,0.18,15.61,Middle East
1276,2021-12-06,C169,Milk,Grocery,6,14.02,0.18,68.98,Middle East
1277,2022-12-12,C1956,Jacket,Clothing,3,47.59,0.02,139.91,Asia Pacific
1278,2022-09-13,C1949,Bread,Grocery,4,2.88,0.06,10.83,Middle East
1279,2024-05-18,C1745,Bread,Grocery,6,16.31,0.17,81.22,Asia Pacific
1280,2021-07-15,C406,Cricket Bat,Sports,9,222.21,0.27,1459.92,Middle East
1281,2024-08-12,C1311,Dumbbells,Sports,5,239.32,0.01,1184.63,Middle East
1282,2021-06-02,C456,Foundation,Beauty,5,67.45,0.17,279.92,Europe
1283,2021-10-05,C286,Serum,Beauty,3,53.44,0.22,125.05,Europe
1284,2022-02-24,C509,Vase,Home Decor,6,90.07,0.13,470.17,North America
1285,2021-07-16,C1637,Eggs,Grocery,3,7.61,0.27,16.67,Asia Pacific
1286,2021-08-04,C378,Face Cream,Beauty,1,28.41,0.06,26.71,Middle East
1287,2023-09-25,C1757,Magazine,Books,7,11.5,0.28,57.96,Middle East
1288,2023-10-09,C1602,Cap,Accessories,1,48.7,0.09,44.32,North America
1289,2024-12-02,C24,Foundation,Beauty,5,89.81,0.19,363.73,North America
1290,2022-03-30,C276,Bread,Grocery,4,7.34,0.14,25.25,Europe
1291,2024-03-17,C1693,Bread,Grocery,7,10.78,0.17,62.63,Asia Pacific
1292,2023-07-11,C1406,Milk,Grocery,5,7.45,0.23,28.68,Europe
1293,2021-12-09,C1862,Perfume,Beauty,9,84.65,0.22,594.24,North America
1294,2023-07-17,C1534,Smartwatch,Electronics,9,830.55,0.11,6652.71,Asia Pacific
1295,2024-07-17,C1921,Belt,Accessories,4,77.03,0.13,268.06,North America
1296,2022-07-29,C635,Headphones,Electronics,4,1342.46,0.24,4081.08,Middle East
1297,2022-06-24,C1822,Rug,Home Decor,1,48.52,0.28,34.93,Asia Pacific
1298,2024-01-02,C688,T-Shirt,Clothing,5,39.95,0.17,165.79,Middle East
1299,2024-01-12,C1602,Headphones,Electronics,5,1415.99,0.18,5805.56,North America
1300,2024-12-17,C1561,Wall Art,Home Decor,3,167.81,0.17,417.85,Middle East
1301,2024-07-17,C165,Sunglasses,Accessories,1,42.47,0.07,39.5,Middle East
1302,2023-07-14,C220,Tennis Racket,Sports,8,14.69,0.13,102.24,North America
1303,2024-06-10,C680,Dumbbells,Sports,7,116.1,0.16,682.67,Middle East
1304,2023-09-05,C1800,Jacket,Clothing,4,94.89,0.05,360.58,Middle East
1305,2023-07-21,C1478,Serum,Beauty,6,75.0,0.09,409.5,Middle East
1306,2021-10-05,C1903,Dress,Clothing,4,78.49,0.28,226.05,North America
1307,2021-07-13,C1384,Rice,Grocery,7,9.49,0.04,63.77,North America
1308,2023-01-12,C1185,Lipstick,Beauty,9,90.17,0.24,616.76,Asia Pacific
1309,2022-05-31,C1512,Face Cream,Beauty,9,48.85,0.14,378.1,Middle East
1310,2022-08-27,C1684,Cricket Bat,Sports,5,233.99,0.06,1099.75,Asia Pacific
1311,2022-05-28,C1931,Lipstick,Beauty,1,42.84,0.27,31.27,Europe
1312,2023-10-23,C1813,Rice,Grocery,4,7.3,0.2,23.36,Asia Pacific
1313,2021-01-14,C1129,Belt,Accessories,3,79.2,0.27,173.45,Asia Pacific
1314,2022-05-31,C356,Wall Art,Home Decor,1,164.62,0.19,133.34,North America
1315,2022-04-23,C1821,Tennis Racket,Sports,5,95.46,0.25,357.97,North America
1316,2022-10-31,C1044,Lipstick,Beauty,8,60.79,0.2,389.06,Middle East
1317,2023-09-12,C948,Handbag,Accessories,2,6.58,0.16,11.05,Middle East
1318,2024-08-28,C945,Sunglasses,Accessories,9,16.98,0.19,123.78,North America
1319,2023-07-30,C1593,Tennis Racket,Sports,9,238.54,0.03,2082.45,North America
1320,2023-09-25,C475,Cushion,Home Decor,3,163.67,0.02,481.19,Middle East
1321,2023-05-10,C1323,Hoodie,Clothing,9,66.77,0.04,576.89,Europe
1322,2024-11-26,C1450,Cap,Accessories,9,45.09,0.2,324.65,North America
1323,2022-06-27,C614,Tablet,Electronics,2,435.82,0.02,854.21,North America
1324,2022-10-03,C1134,Dumbbells,Sports,3,268.36,0.19,652.11,North America
1325,2021-03-02,C1655,Laptop,Electronics,1,544.93,0.12,479.54,Asia Pacific
1326,2024-09-19,C1654,Magazine,Books,6,22.72,0.12,119.96,North America
1327,2022-01-18,C277,Milk,Grocery,2,19.21,0.17,31.89,Europe
1328,2024-04-21,C1182,Hoodie,Clothing,3,56.57,0.08,156.13,Europe
1329,2022-12-28,C1316,Yoga Mat,Sports,6,14.19,0.17,70.67,Middle East
1330,2022-03-16,C1309,Eggs,Grocery,2,14.1,0.21,22.28,Europe
1331,2024-05-24,C1929,Rice,Grocery,3,4.52,0.1,12.2,North America
1332,2023-06-07,C1261,Sunglasses,Accessories,8,17.96,0.08,132.19,Middle East
1333,2022-02-02,C127,T-Shirt,Clothing,6,104.58,0.24,476.88,Asia Pacific
1334,2023-09-11,C534,Smartphone,Electronics,2,300.97,0.08,553.78,Middle East
1335,2023-07-30,C772,Cushion,Home Decor,4,94.41,0.11,336.1,Europe
1336,2021-06-12,C1687,Textbook,Books,4,9.61,0.08,35.36,North America
1337,2024-10-04,C1832,Cricket Bat,Sports,5,281.03,0.26,1039.81,Asia Pacific
1338,2022-12-09,C888,Rice,Grocery,1,2.16,0.25,1.62,Europe
1339,2021-08-31,C133,Bread,Grocery,7,3.47,0.17,20.16,Middle East
1340,2023-08-18,C70,Smartwatch,Electronics,3,973.65,0.23,2249.13,Asia Pacific
1341,2021-02-21,C1019,Wallet,Accessories,9,55.0,0.15,420.75,North America
1342,2021-02-16,C1790,Hoodie,Clothing,4,117.71,0.25,353.13,North America
1343,2024-06-18,C1436,Tennis Racket,Sports,3,18.02,0.19,43.79,Europe
1344,2021-11-04,C1140,Tablet,Electronics,5,1100.48,0.26,4071.78,Europe
1345,2023-05-21,C1901,Serum,Beauty,2,55.15,0.13,95.96,Europe
1346,2021-10-07,C1899,Football,Sports,4,259.36,0.19,840.33,North America
1347,2022-08-10,C36,Dress,Clothing,9,36.73,0.01,327.26,North America
1348,2022-04-21,C1131,Handbag,Accessories,9,28.52,0.03,248.98,Europe
1349,2021-11-12,C203,Wallet,Accessories,9,40.84,0.21,290.37,Asia Pacific
1350,2023-02-17,C79,T-Shirt,Clothing,9,102.51,0.03,894.91,Europe
1351,2023-03-12,C1787,Pasta,Grocery,3,7.63,0.28,16.48,Europe
1352,2022-01-19,C1355,Textbook,Books,2,23.26,0.25,34.89,Europe
1353,2023-04-01,C1850,Dumbbells,Sports,2,102.62,0.17,170.35,Asia Pacific
1354,2022-05-15,C553,Perfume,Beauty,4,76.58,0.14,263.44,North America
1355,2022-05-13,C1360,Rug,Home Decor,6,127.87,0.24,583.09,Europe
1356,2024-03-07,C1537,Dress,Clothing,3,26.66,0.08,73.58,Asia Pacific
1357,2023-10-02,C240,Cricket Bat,Sports,3,66.28,0.17,165.04,Asia Pacific
1358,2024-10-31,C650,Yoga Mat,Sports,5,53.5,0.2,214.0,Asia Pacific
1359,2023-07-10,C1997,Wallet,Accessories,2,58.35,0.13,101.53,Asia Pacific
1360,2024-02-05,C1031,Vase,Home Decor,1,119.8,0.1,107.82,Middle East
1361,2021-02-19,C437,Tennis Racket,Sports,3,282.13,0.1,761.75,North America
1362,2024-10-20,C720,Dress,Clothing,7,41.07,0.02,281.74,Europe
1363,2021-11-08,C425,Novel,Books,4,39.82,0.14,136.98,Europe
1364,2023-07-30,C163,Tennis Racket,Sports,3,242.66,0.28,524.15,North America
1365,2023-10-05,C1354,Cricket Bat,Sports,8,275.26,0.21,1739.64,Middle East
1366,2024-04-30,C896,Cricket Bat,Sports,5,73.83,0.07,343.31,North America
1367,2024-11-21,C1940,Bread,Grocery,4,14.36,0.29,40.78,North America
1368,2023-03-25,C139,Magazine,Books,5,38.65,0.26,143.0,Asia Pacific
1369,2023-09-05,C813,Wallet,Accessories,5,56.55,0.21,223.37,Middle East
1370,2021-10-30,C1826,Rug,Home Decor,4,192.56,0.02,754.84,Middle East
1371,2021-04-26,C871,Football,Sports,3,271.21,0.03,789.22,North America
1372,2022-04-09,C1459,Comics,Books,2,21.82,0.28,31.42,Middle East
1373,2022-03-31,C1354,Perfume,Beauty,3,112.74,0.13,294.25,Europe
1374,2021-10-03,C457,Laptop,Electronics,6,1364.97,0.04,7862.23,North America
1375,2021-06-16,C915,Lamp,Home Decor,7,146.01,0.25,766.55,Asia Pacific
1376,2023-02-13,C497,Cricket Bat,Sports,1,265.96,0.12,234.04,Middle East
1377,2022-08-02,C1281,Wall Art,Home Decor,9,185.29,0.14,1434.14,North America
1378,2021-12-17,C1491,Perfume,Beauty,6,79.54,0.3,334.07,Asia Pacific
1379,2024-12-03,C893,Cushion,Home Decor,6,145.38,0.13,758.88,Middle East
1380,2023-04-12,C1575,Textbook,Books,2,9.69,0.19,15.7,North America
1381,2023-12-15,C1629,Face Cream,Beauty,6,75.17,0.24,342.78,Middle East
1382,2021-02-04,C821,Novel,Books,5,14.73,0.18,60.39,Middle East
1383,2024-11-04,C448,Wall Art,Home Decor,7,51.42,0.09,327.55,Asia Pacific
1384,2022-05-21,C1188,Cap,Accessories,2,60.08,0.03,116.56,North America
1385,2023-06-27,C1567,Football,Sports,9,128.87,0.09,1055.45,Asia Pacific
1386,2021-06-30,C214,Eggs,Grocery,6,12.8,0.17,63.74,Asia Pacific
1387,2023-08-23,C1179,Milk,Grocery,2,19.05,0.25,28.58,Middle East
1388,2022-11-17,C1146,Handbag,Accessories,5,68.56,0.15,291.38,Europe
1389,2021-06-17,C820,Tablet,Electronics,8,419.72,0.23,2585.48,North America
1390,2021-04-09,C1026,Milk,Grocery,3,9.96,0.15,25.4,Asia Pacific
1391,2021-08-29,C1812,Rice,Grocery,2,17.67,0.23,27.21,North America
1392,2023-10-26,C283,Hoodie,Clothing,3,96.33,0.27,210.96,North America
1393,2024-05-29,C686,Yoga Mat,Sports,5,13.99,0.07,65.05,Asia Pacific
1394,2023-09-07,C24,Cricket Bat,Sports,7,151.24,0.28,762.25,Middle East
1395,2023-05-25,C615,Smartphone,Electronics,3,1260.05,0.16,3175.33,North America
1396,2022-02-21,C437,Headphones,Electronics,5,447.32,0.26,1655.08,Europe
1397,2023-09-16,C67,Notebook,Books,8,22.05,0.01,174.64,Middle East
1398,2022-08-21,C1605,Smartphone,Electronics,4,326.56,0.1,1175.62,North America
1399,2023-01-31,C1830,Cap,Accessories,7,25.33,0.06,166.67,North America
1400,2023-05-29,C72,Rice,Grocery,6,9.99,0.12,52.75,North America
1401,2021-09-22,C282,Tennis Racket,Sports,4,227.96,0.09,829.77,Europe
1402,2022-07-31,C1680,Smartphone,Electronics,8,739.75,0.13,5148.66,Europe
1403,2021-08-23,C402,Rice,Grocery,1,4.12,0.15,3.5,Middle East
1404,2022-09-30,C1541,Vase,Home Decor,2,138.29,0.09,251.69,Middle East
1405,2023-01-27,C1123,Notebook,Books,3,6.87,0.1,18.55,North America
1406,2022-04-21,C1634,Serum,Beauty,2,61.2,0.28,88.13,Middle East
1407,2024-09-12,C1245,Pasta,Grocery,5,11.53,0.3,40.35,Middle East
1408,2024-12-23,C901,Cushion,Home Decor,1,132.35,0.27,96.62,Asia Pacific
1409,2024-02-03,C299,T-Shirt,Clothing,2,110.83,0.27,161.81,North America
1410,2021-10-16,C1950,Lipstick,Beauty,2,88.92,0.08,163.61,Europe
1411,2024-03-27,C643,Lamp,Home Decor,1,117.11,0.28,84.32,Europe
1412,2022-07-06,C699,Lipstick,Beauty,2,61.44,0.26,90.93,North America
1413,2021-06-21,C537,Jeans,Clothing,1,138.57,0.06,130.26,Europe
1414,2024-07-12,C1073,Headphones,Electronics,6,313.62,0.3,1317.2,Asia Pacific
1415,2021-09-21,C1094,Novel,Books,3,30.5,0.13,79.61,North America
1416,2022-12-14,C738,Perfume,Beauty,8,108.63,0.18,712.61,North America
1417,2023-06-05,C1442,Smartphone,Electronics,2,717.6,0.15,1219.92,North America
1418,2023-03-11,C1628,Hoodie,Clothing,3,97.87,0.27,214.34,Middle East
1419,2021-12-11,C505,Wall Art,Home Decor,9,184.81,0.14,1430.43,Asia Pacific
1420,2021-10-26,C1039,Notebook,Books,9,8.77,0.0,78.93,Middle East
1421,2024-07-06,C1570,Cricket Bat,Sports,9,88.34,0.13,691.7,Middle East
1422,2022-07-19,C321,Headphones,Electronics,7,1145.08,0.22,6252.14,North America
1423,2022-06-14,C111,Novel,Books,1,35.5,0.29,25.2,Middle East
1424,2022-08-08,C1231,Smartphone,Electronics,4,1212.8,0.15,4123.52,Europe
1425,2021-11-19,C345,Cap,Accessories,3,7.16,0.21,16.97,North America
1426,2022-03-29,C909,Cricket Bat,Sports,1,60.7,0.08,55.84,North America
1427,2024-11-22,C905,Tennis Racket,Sports,2,139.16,0.06,261.62,Asia Pacific
1428,2022-12-12,C1515,Face Cream,Beauty,1,107.42,0.11,95.6,Middle East
1429,2022-07-07,C1800,Sunglasses,Accessories,2,12.19,0.0,24.38,Asia Pacific
1430,2021-02-09,C899,Eggs,Grocery,5,9.77,0.02,47.87,Asia Pacific
1431,2021-02-19,C453,Rice,Grocery,3,18.82,0.19,45.73,Europe
1432,2022-07-12,C770,Textbook,Books,5,21.65,0.19,87.68,Europe
1433,2022-01-29,C1849,Rice,Grocery,9,3.07,0.24,21.0,North America
1434,2023-01-13,C1126,Jacket,Clothing,6,74.73,0.19,363.19,Europe
1435,2023-03-09,C139,Tablet,Electronics,7,999.48,0.06,6576.58,Europe
1436,2023-12-16,C701,Magazine,Books,7,24.33,0.04,163.5,North America
1437,2021-05-01,C1084,Milk,Grocery,3,5.73,0.04,16.5,North America
1438,2024-01-01,C1249,Handbag,Accessories,1,46.91,0.05,44.56,North America
1439,2023-12-14,C1190,Football,Sports,4,163.79,0.14,563.44,Middle East
1440,2024-12-15,C1478,Belt,Accessories,1,43.95,0.18,36.04,Middle East
1441,2021-03-11,C1774,Magazine,Books,9,7.58,0.09,62.08,Middle East
1442,2021-01-29,C1195,Foundation,Beauty,1,39.35,0.2,31.48,Middle East
1443,2023-03-13,C94,Notebook,Books,5,13.96,0.07,64.91,Asia Pacific
1444,2024-06-05,C129,Wall Art,Home Decor,4,117.52,0.26,347.86,Europe
1445,2021-05-05,C981,Tablet,Electronics,9,632.96,0.27,4158.55,Asia Pacific
1446,2021-01-26,C929,Textbook,Books,8,32.01,0.01,253.52,Europe
1447,2024-06-30,C1371,Dumbbells,Sports,6,143.21,0.18,704.59,North America
1448,2022-07-22,C489,Yoga Mat,Sports,3,69.19,0.18,170.21,Europe
1449,2022-12-27,C105,Face Cream,Beauty,1,95.61,0.12,84.14,Europe
1450,2024-09-23,C618,Novel,Books,1,28.96,0.01,28.67,Europe
1451,2021-10-26,C1059,Face Cream,Beauty,1,116.81,0.01,115.64,North America
1452,2024-08-30,C1114,Dumbbells,Sports,1,161.77,0.21,127.8,North America
